Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
AMZN,META,NFLX,AMZN,META,NFLX,AMZN,META,NFLX,AMZN,META,NFLX,AMZN,META,NFLX,AMZN,META,NFLX
76.95649719238281,135.67999267578125,267.6600036621094,76.95649719238281,135.67999267578125,267.6600036621094,77.66799926757812,137.50999450683594,269.75,73.04650115966797,128.55999755859375,256.5799865722656,73.26000213623047,128.99000549316406,259.2799987792969,159662000,28146200,11679500
75.01399993896484,131.74000549316406,271.20001220703125,75.01399993896484,131.74000549316406,271.20001220703125,76.9000015258789,137.1699981689453,275.7900085449219,74.85549926757812,131.1199951171875,264.42999267578125,76.00050354003906,134.69000244140625,270.20001220703125,139512000,22717900,14969600
78.76950073242188,137.9499969482422,297.57000732421875,78.76950073242188,137.9499969482422,297.57000732421875,79.69999694824219,138.0,297.79998779296875,75.91549682617188,133.75,278.5400085449219,76.5,134.00999450683594,281.8800048828125,183652000,29002100,19330100
81.47550201416016,138.0500030517578,315.3399963378906,81.47550201416016,138.0500030517578,315.3399963378906,81.72799682617188,138.8699951171875,316.79998779296875,79.45950317382812,135.91000366210938,301.6499938964844,80.1155014038086,137.55999755859375,302.1000061035156,159864000,20089300,18620100
82.8290023803711,142.52999877929688,320.2699890136719,82.8290023803711,142.52999877929688,320.2699890136719,83.83049774169922,143.13999938964844,320.5899963378906,80.83049774169922,139.5399932861328,308.010009765625,83.2344970703125,139.88999938964844,319.9800109863281,177628000,26263800,15359200
82.97100067138672,144.22999572753906,319.9599914550781,82.97100067138672,144.22999572753906,319.9599914550781,83.38999938964844,144.6999969482422,323.3500061035156,82.06999969482422,141.27000427246094,313.5,82.64900207519531,142.9499969482422,317.7099914550781,126976000,22205900,13343200
82.81099700927734,144.1999969482422,324.6600036621094,82.81099700927734,144.1999969482422,324.6600036621094,83.1624984741211,144.55999755859375,325.3699951171875,81.08100128173828,140.83999633789062,312.5,82.05049896240234,143.0800018310547,314.57000732421875,130154000,16125000,13472500
82.02799987792969,143.8000030517578,337.5899963378906,82.02799987792969,143.8000030517578,337.5899963378906,83.0145034790039,145.36000061035156,341.0899963378906,81.81099700927734,142.57000732421875,328.5199890136719,82.02749633789062,143.14999389648438,330.9599914550781,93724000,12908000,19500400
80.8604965209961,145.38999938964844,332.94000244140625,80.8604965209961,145.38999938964844,332.94000244140625,82.41000366210938,146.57000732421875,335.4800109863281,79.75749969482422,141.27000427246094,329.1300048828125,80.75,142.0,334.239990234375,120118000,20520300,10499600
83.72799682617188,148.9499969482422,354.6400146484375,83.72799682617188,148.9499969482422,354.6400146484375,83.75800323486328,150.67999267578125,357.2200012207031,81.30049896240234,145.99000549316406,347.0,81.5999984741211,146.00999450683594,349.6000061035156,119970000,24069000,21181200
84.18900299072266,147.5399932861328,351.3900146484375,84.18900299072266,147.5399932861328,351.3900146484375,85.25,149.64999389648438,358.8500061035156,83.79399871826172,147.0,348.1099853515625,84.21099853515625,149.0,354.0,127338000,18025700,15385500
84.66100311279297,148.3000030517578,353.19000244140625,84.66100311279297,148.3000030517578,353.19000244140625,85.00849914550781,149.0,355.7900085449219,83.875,146.5,346.4100036621094,84.0,146.9499969482422,349.5,84178000,15787900,18871200
84.80999755859375,150.0399932861328,339.1000061035156,84.80999755859375,150.0399932861328,339.1000061035156,85.80999755859375,152.42999267578125,353.0,84.5770034790039,148.5500030517578,336.7300109863281,85.5999984741211,149.75,351.9700012207031,120410000,31029600,26621000
81.6084976196289,147.57000732421875,325.1600036621094,81.6084976196289,147.57000732421875,325.1600036621094,84.09349822998047,151.52999877929688,336.8800048828125,80.51000213623047,146.3699951171875,321.0299987792969,84.05000305175781,149.1999969482422,334.8900146484375,128336000,22378700,17941400
82.0009994506836,144.3000030517578,321.989990234375,82.0009994506836,144.3000030517578,321.989990234375,82.87149810791016,148.8000030517578,331.75,80.5999984741211,143.05999755859375,318.6000061035156,82.80000305175781,148.27999877929688,328.25,104504000,20098400,13480100
82.74649810791016,145.8300018310547,326.6700134277344,82.74649810791016,145.8300018310547,326.6700134277344,82.86299896240234,146.44000244140625,331.79998779296875,81.58899688720703,142.52000427246094,319.0,82.05349731445312,144.63999938964844,320.6000061035156,81798000,20955500,11131600
83.52850341796875,149.00999450683594,338.04998779296875,83.52850341796875,149.00999450683594,338.04998779296875,84.17400360107422,149.8300018310547,340.0,83.08049774169922,146.5399932861328,328.510009765625,83.5250015258789,147.47999572753906,328.7200012207031,98918000,22237200,11152900
81.89450073242188,147.47000122070312,335.6600036621094,81.89450073242188,147.47000122070312,335.6600036621094,82.25,148.9600067138672,336.29998779296875,80.70449829101562,146.2100067138672,328.8800048828125,82.17949676513672,148.0500030517578,334.70001220703125,96754000,15508500,8652100
79.69400024414062,144.19000244140625,328.8999938964844,79.69400024414062,144.19000244140625,328.8999938964844,81.61900329589844,148.10000610351562,338.2200012207031,79.53600311279297,143.42999267578125,328.1499938964844,81.5634994506836,148.08999633789062,335.8699951171875,92656000,17632100,7655200
83.52149963378906,150.4199981689453,340.6600036621094,83.52149963378906,150.4199981689453,340.6600036621094,83.84750366210938,150.9499969482422,341.7799987792969,80.98400115966797,145.6999969482422,330.79998779296875,81.1500015258789,146.22000122070312,332.75,115676000,44613200,9234500
85.9365005493164,166.69000244140625,339.5,85.9365005493164,166.69000244140625,339.5,86.82050323486328,171.67999267578125,345.989990234375,83.9540023803711,165.0,338.0899963378906,84.64250183105469,165.60000610351562,339.67999267578125,218206000,77233600,8535500
81.3115005493164,165.7100067138672,339.8500061035156,81.3115005493164,165.7100067138672,339.8500061035156,83.65299987792969,169.10000610351562,346.8399963378906,81.10050201416016,165.66000366210938,336.5,81.94400024414062,165.83999633789062,337.17999267578125,230124000,30806500,9827800
81.66549682617188,169.25,351.3399963378906,81.66549682617188,169.25,351.3399963378906,82.48149871826172,169.3000030517578,352.0,80.67500305175781,163.6199951171875,341.29998779296875,81.1500015258789,165.6999969482422,342.6000061035156,98582000,20036000,9051400
82.94049835205078,171.16000366210938,355.80999755859375,82.94049835205078,171.16000366210938,355.80999755859375,83.26300048828125,171.97999572753906,360.0,82.125,168.69000244140625,352.8999938964844,82.16699981689453,169.14999389648438,353.20001220703125,89062000,22557000,9046600
82.01300048828125,170.49000549316406,352.19000244140625,82.01300048828125,170.49000549316406,352.19000244140625,83.61299896240234,172.47000122070312,357.0400085449219,81.66699981689453,169.27000427246094,347.19000244140625,83.5374984741211,171.1999969482422,357.0,78798000,13281200,6717700
80.71849822998047,166.3800048828125,344.7099914550781,80.71849822998047,166.3800048828125,344.7099914550781,81.2770004272461,169.24000549316406,348.75,79.64550018310547,165.25,339.0199890136719,81.25,168.1999969482422,347.8999938964844,92532000,17517600,7864500
79.41100311279297,167.3300018310547,347.57000732421875,79.41100311279297,167.3300018310547,347.57000732421875,79.42949676513672,167.3699951171875,348.0,78.33799743652344,164.2100067138672,338.0,79.30000305175781,164.47000122070312,338.0,113150000,12561400,7561400
79.55000305175781,165.7899932861328,345.7300109863281,79.55000305175781,165.7899932861328,345.7300109863281,80.4645004272461,168.3000030517578,352.8699951171875,79.30000305175781,165.0800018310547,344.80999755859375,80.04900360107422,167.89999389648438,350.0,66346000,12811200,5454900
81.90049743652344,165.0399932861328,359.9700012207031,81.90049743652344,165.0399932861328,359.9700012207031,81.97000122070312,168.33999633789062,360.0,79.94400024414062,164.5,346.5199890136719,80.19999694824219,166.86000061035156,348.0899963378906,97172000,16292300,10429400
82.0,164.07000732421875,351.7699890136719,82.0,164.07000732421875,351.7699890136719,82.81900024414062,166.22000122070312,359.6000061035156,81.85549926757812,163.72999572753906,350.2799987792969,82.3499984741211,165.3800048828125,357.29998779296875,71206000,14205100,10559100
81.13249969482422,163.9499969482422,359.07000732421875,81.13249969482422,163.9499969482422,359.07000732421875,81.8949966430664,164.8699951171875,360.45001220703125,80.3030014038086,162.25,348.3299865722656,81.2249984741211,163.19000244140625,351.75,82410000,12755200,9295300
80.39749908447266,162.5,356.8699951171875,80.39749908447266,162.5,356.8699951171875,81.44550323486328,164.6999969482422,364.3999938964844,80.2249984741211,160.86000061035156,355.5,81.39299774169922,164.50999450683594,358.4700012207031,86878000,15504400,9230000
81.37899780273438,162.2899932861328,361.9200134277344,81.37899780273438,162.2899932861328,361.9200134277344,81.69999694824219,164.14999389648438,365.0,80.02799987792969,160.3300018310547,355.32000732421875,80.05000305175781,160.5,355.79998779296875,73634000,14345400,7396600
81.1050033569336,162.55999755859375,359.9100036621094,81.1050033569336,162.55999755859375,359.9100036621094,81.74649810791016,163.72000122070312,366.7099914550781,80.50599670410156,161.25,356.70001220703125,81.5,162.25,364.8500061035156,66752000,11770700,8110700
80.97200012207031,160.0399932861328,356.9700012207031,80.97200012207031,160.0399932861328,356.9700012207031,81.1780014038086,162.24000549316406,362.8500061035156,80.04550170898438,159.58999633789062,353.8800048828125,80.99250030517578,161.92999267578125,360.0299987792969,69668000,15607800,6227900
81.5780029296875,161.88999938964844,363.0199890136719,81.5780029296875,161.88999938964844,363.0199890136719,81.74700164794922,162.41000366210938,366.1300048828125,81.05850219726562,160.30999755859375,360.04998779296875,81.17500305175781,160.5800018310547,360.3399963378906,61924000,15858500,7088200
81.6500015258789,164.6199951171875,363.9100036621094,81.6500015258789,164.6199951171875,363.9100036621094,82.7300033569336,166.07000732421875,371.489990234375,81.51950073242188,162.89999389648438,363.7900085449219,82.07250213623047,163.07000732421875,367.010009765625,63690000,18737100,7569300
81.81999969482422,164.1300048828125,364.9700012207031,81.81999969482422,164.1300048828125,364.9700012207031,81.99949645996094,166.24000549316406,365.70001220703125,80.80650329589844,163.8000030517578,359.3299865722656,81.29900360107422,164.33999633789062,362.9800109863281,53316000,13784100,4944600
82.05449676513672,162.80999755859375,362.8699951171875,82.05449676513672,162.80999755859375,362.8699951171875,82.09049987792969,163.92999267578125,368.0299987792969,80.75499725341797,160.41000366210938,359.79998779296875,81.40899658203125,162.89999389648438,363.5,62976000,12697500,5629900
81.99150085449219,161.4499969482422,358.1000061035156,81.99150085449219,161.4499969482422,358.1000061035156,82.5885009765625,163.5,366.3900146484375,81.69149780273438,160.86000061035156,357.7099914550781,81.76249694824219,162.3699951171875,362.4700012207031,60518000,11114200,6186800
83.58650207519531,162.27999877929688,357.32000732421875,83.58650207519531,162.27999877929688,357.32000732421875,83.71299743652344,163.1300048828125,362.8699951171875,82.55000305175781,161.69000244140625,354.69000244140625,82.75650024414062,162.60000610351562,362.260009765625,99498000,11097800,5526500
84.80850219726562,167.3699951171875,351.0400085449219,84.80850219726562,167.3699951171875,351.0400085449219,85.47149658203125,167.5,362.25,83.71800231933594,163.8300018310547,348.0400085449219,84.25,163.89999389648438,359.7200012207031,123348000,18894700,7487000
84.62149810791016,171.25999450683594,354.29998779296875,84.62149810791016,171.25999450683594,354.29998779296875,85.38999938964844,171.8800048828125,356.1700134277344,84.45050048828125,166.5500030517578,348.25,85.14749908447266,167.3699951171875,351.4599914550781,73630000,28187900,5937800
83.44750213623047,172.50999450683594,359.6099853515625,83.44750213623047,172.50999450683594,359.6099853515625,84.88749694824219,173.57000732421875,359.8800048828125,83.41400146484375,171.27000427246094,351.70001220703125,84.79850006103516,172.89999389648438,353.6000061035156,79920000,21531700,6211900
81.29750061035156,169.1300048828125,352.6000061035156,81.29750061035156,169.1300048828125,352.6000061035156,83.48750305175781,171.74000549316406,362.8599853515625,81.02549743652344,167.61000061035156,350.5,83.36849975585938,171.5,360.1600036621094,99140000,18306500,6151300
81.04000091552734,169.60000610351562,349.6000061035156,81.04000091552734,169.60000610351562,349.6000061035156,81.13600158691406,169.6199951171875,349.9200134277344,79.32849884033203,165.97000122070312,342.4700012207031,80.20050048828125,166.1999969482422,345.75,93340000,13184800,6898800
83.53099822998047,172.07000732421875,358.8599853515625,83.53099822998047,172.07000732421875,358.8599853515625,83.614501953125,174.3000030517578,358.9800109863281,81.30049896240234,171.5800018310547,350.0299987792969,81.30599975585938,171.60000610351562,352.0,77528000,18884000,5387300
83.65499877929688,171.9199981689453,356.2699890136719,83.65499877929688,171.9199981689453,356.2699890136719,84.2135009765625,173.8000030517578,360.1300048828125,83.04900360107422,171.22000122070312,353.79998779296875,83.44999694824219,172.08999633789062,359.3699951171875,72290000,12155300,5164600
84.54049682617188,173.3699951171875,361.2099914550781,84.54049682617188,173.3699951171875,361.2099914550781,85.0,174.02999877929688,362.4800109863281,83.96749877929688,172.1199951171875,352.7699890136719,84.1500015258789,172.32000732421875,355.80999755859375,71040000,11973300,6444100
